School ID,State,Subscription End Date,Expiring Dollars,Expiring Students,Subscription Status,Renewal Date
727827,Texas,8/31/2015,1440,240,Renewed,6/2/2015
727911,Texas,8/31/2015,1800,300,Renewed,6/19/2015
722280,Texas,8/31/2015,1440,240,Renewed,7/2/2015
721926,Texas,8/31/2015,3564,594,Renewed,10/1/2015
721986,Texas,8/31/2015,4602,767,Renewed,10/1/2015
722175,Texas,8/31/2015,3030,505,Renewed,8/27/2015
722598,Texas,8/31/2015,2550,425,Renewed,6/16/2015
720999,Texas,8/31/2015,1500,250,Not Renewed,
721473,Texas,8/31/2015,1440,240,Renewed,8/31/2015
719307,Texas,8/31/2015,2400,400,Not Renewed,
718068,Texas,8/31/2015,1440,240,Renewed,10/22/2015
718386,Texas,8/31/2015,2910,485,Renewed,9/9/2015
728565,Texas,8/31/2015,3600,600,Renewed,9/1/2015
728580,Texas,8/31/2015,3600,600,Renewed,9/1/2015
728622,Texas,8/31/2015,3900,650,Renewed,9/1/2015
728892,Texas,8/31/2015,3180,530,Renewed,6/3/2015
715743,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715767,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715782,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715794,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715842,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715914,Texas,8/31/2015,3594,599,Renewed,7/22/2015
716022,Texas,8/31/2015,3594,599,Renewed,7/22/2015
712734,Texas,8/31/2015,2400,400,Not Renewed,
709710,Texas,8/31/2015,1440,240,Renewed,6/18/2015
709806,Texas,8/31/2015,1440,240,Renewed,8/31/2015
712155,Texas,8/31/2015,2520,420,Renewed,9/29/2015
712506,Texas,8/31/2015,3510,585,Renewed,6/5/2015
714444,Texas,8/31/2015,1440,240,Renewed,7/17/2015
713451,Texas,8/31/2015,2280,380,Renewed,9/17/2015
713679,Texas,8/31/2015,1650,275,Renewed,8/25/2015
717048,Texas,8/31/2015,2970,495,Renewed,9/14/2015
717087,Texas,8/31/2015,3030,505,Renewed,9/14/2015
710244,Texas,8/31/2015,1500,250,Renewed,8/19/2015
707073,Texas,8/31/2015,2400,400,Not Renewed,
717813,Texas,8/31/2015,2700,450,Renewed,10/12/2015
705882,Texas,8/31/2015,2160,360,Not Renewed,
715221,Texas,8/31/2015,1440,240,Renewed,6/12/2015
715971,Texas,8/31/2015,3594,599,Renewed,7/22/2015
716028,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715647,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715665,Texas,8/31/2015,3888,648,Renewed,7/22/2015
715689,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715728,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715752,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715776,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715788,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715815,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715848,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715905,Texas,8/31/2015,3594,599,Renewed,7/22/2015
712239,Texas,8/31/2015,3960,660,Not Renewed,
712446,Texas,8/31/2015,3534,589,Renewed,10/23/2015
712596,Texas,8/31/2015,4500,750,Renewed,11/6/2015
712719,Texas,8/31/2015,2400,400,Renewed,9/3/2015
713163,Texas,8/31/2015,1440,240,Renewed,7/24/2015
713370,Texas,8/31/2015,2340,390,Renewed,9/17/2015
713427,Texas,8/31/2015,1440,240,Renewed,6/1/2015
713466,Texas,8/31/2015,1920,320,Renewed,9/17/2015
711336,Texas,8/31/2015,3300,550,Renewed,10/28/2015
711405,Texas,8/31/2015,3900,650,Renewed,9/17/2015
717036,Texas,8/31/2015,2970,495,Renewed,9/14/2015
717066,Texas,8/31/2015,2970,495,Renewed,9/14/2015
720009,Texas,8/31/2015,1440,240,Renewed,8/26/2015
720789,Texas,8/31/2015,1752,292,Not Renewed,
721344,Texas,8/31/2015,2100,350,Renewed,7/10/2015
722490,Texas,8/31/2015,1440,240,Renewed,8/10/2015
722541,Texas,8/31/2015,1440,240,Renewed,9/10/2015
722679,Texas,8/31/2015,1440,240,Renewed,10/27/2015
718905,Texas,8/31/2015,1680,280,Renewed,8/18/2015
717828,Texas,8/31/2015,3000,500,Renewed,10/12/2015
717855,Texas,8/31/2015,3540,590,Renewed,10/12/2015
719154,Texas,8/31/2015,3450,575,Renewed,9/4/2015
720243,Texas,8/31/2015,1440,240,Renewed,6/8/2015
720366,Texas,8/31/2015,1440,240,Renewed,8/27/2015
720456,Texas,8/31/2015,1440,240,Renewed,10/15/2015
720555,Texas,8/31/2015,2790,465,Renewed,10/27/2015
727842,Texas,8/31/2015,1440,240,Renewed,6/2/2015
728085,Texas,8/31/2015,2550,425,Renewed,6/10/2015
728100,Texas,8/31/2015,2250,375,Renewed,6/10/2015
717840,Texas,8/31/2015,2400,400,Renewed,10/12/2015
717861,Texas,8/31/2015,2100,350,Renewed,10/12/2015
723051,Texas,8/31/2015,2400,400,Renewed,8/27/2015
727518,Texas,8/31/2015,1440,240,Renewed,6/1/2015
726129,Texas,8/31/2015,1950,325,Renewed,8/12/2015
726261,Texas,8/31/2015,1440,240,Renewed,9/15/2015
725586,Texas,8/31/2015,2100,350,Renewed,5/29/2015
725628,Texas,8/31/2015,2700,450,Renewed,8/11/2015
700110,Texas,8/31/2015,3900,650,Renewed,8/29/2015
701934,Texas,8/31/2015,2280,380,Renewed,9/18/2015
702870,Texas,8/31/2015,2550,425,Renewed,9/18/2015
702963,Texas,8/31/2015,2088,348,Renewed,6/8/2015
702993,Texas,8/31/2015,2910,485,Renewed,6/8/2015
703122,Texas,8/31/2015,1440,240,Not Renewed,
703917,Texas,8/31/2015,2112,352,Renewed,9/8/2015
700629,Texas,8/31/2015,3330,555,Renewed,10/9/2015
707007,Texas,8/31/2015,2280,380,Not Renewed,
707103,Texas,8/31/2015,3150,525,Renewed,7/15/2015
706410,Texas,8/31/2015,1440,240,Renewed,7/22/2015
705087,Texas,8/31/2015,3000,500,Renewed,9/28/2015
705165,Texas,8/31/2015,3150,525,Renewed,9/28/2015
705195,Texas,8/31/2015,2460,410,Renewed,9/28/2015
705525,Texas,8/31/2015,4500,750,Renewed,8/29/2015
712257,Texas,8/31/2015,1500,250,Renewed,7/24/2015
714675,Texas,8/31/2015,1800,300,Renewed,9/9/2015
713397,Texas,8/31/2015,2472,412,Renewed,9/17/2015
713697,Texas,8/31/2015,1440,240,Renewed,9/16/2015
713790,Texas,8/31/2015,2400,400,Renewed,10/27/2015
713841,Texas,8/31/2015,1440,240,Renewed,5/12/2015
709092,Texas,8/31/2015,1440,240,Renewed,8/3/2015
708813,Texas,8/31/2015,2070,345,Renewed,6/10/2015
711372,Texas,8/31/2015,2700,450,Not Renewed,
715998,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715875,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715566,Texas,8/31/2015,3750,625,Renewed,6/8/2015
715599,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715623,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715083,Texas,8/31/2015,3180,530,Renewed,8/24/2015
713385,Texas,8/31/2015,2766,461,Renewed,9/17/2015
713403,Texas,8/31/2015,3072,512,Renewed,9/17/2015
713769,Texas,8/31/2015,2400,400,Renewed,10/27/2015
713784,Texas,8/31/2015,2400,400,Renewed,10/27/2015
713811,Texas,8/31/2015,2400,400,Renewed,10/27/2015
713952,Texas,8/31/2015,1440,240,Renewed,9/22/2015
715890,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715941,Texas,8/31/2015,3594,599,Renewed,7/22/2015
715554,Texas,8/31/2015,3594,599,Renewed,7/22/2015
709149,Texas,8/31/2015,4686,781,Renewed,8/19/2015
707574,Texas,8/31/2015,2400,400,Renewed,7/22/2015
683931,Texas,8/31/2015,2298,383,Renewed,9/29/2015
695016,Texas,8/31/2015,3204,534,Renewed,9/23/2015
688791,Texas,8/31/2015,1620,270,Renewed,9/14/2015
688005,Texas,8/31/2015,5664,944,Renewed,9/30/2015
688419,Texas,8/31/2015,2640,440,Renewed,8/25/2015
687114,Texas,8/31/2015,2778,463,Renewed,8/11/2015
687324,Texas,8/31/2015,3960,660,Renewed,9/16/2015
687333,Texas,8/31/2015,2220,370,Renewed,9/16/2015
687402,Texas,8/31/2015,2460,410,Renewed,9/16/2015
686901,Texas,8/31/2015,1440,240,Renewed,5/13/2015
686358,Texas,8/31/2015,2190,365,Renewed,9/1/2015
686403,Texas,8/31/2015,2850,475,Renewed,10/13/2015
691068,Texas,8/31/2015,1440,240,Renewed,7/13/2015
689343,Texas,8/31/2015,3924,654,Renewed,6/1/2015
690444,Texas,8/31/2015,1440,240,Renewed,7/13/2015
690552,Texas,8/31/2015,1698,283,Renewed,7/13/2015
692628,Texas,8/31/2015,1902,317,Renewed,8/21/2015
693132,Texas,8/31/2015,1440,240,Not Renewed,
694926,Texas,8/31/2015,3930,655,Renewed,9/18/2015
694533,Texas,8/31/2015,1440,240,Renewed,7/31/2015
697713,Texas,8/31/2015,3810,635,Renewed,9/17/2015
697764,Texas,8/31/2015,5700,950,Renewed,9/17/2015
681645,Texas,8/31/2015,2994,499,Renewed,9/3/2015
684075,Texas,8/31/2015,1800,300,Renewed,8/3/2015
680256,Texas,8/31/2015,2514,419,Renewed,5/27/2015
681087,Texas,8/31/2015,2400,400,Renewed,9/11/2015
688941,Texas,8/31/2015,1440,240,Renewed,6/25/2015
687150,Texas,8/31/2015,2778,463,Renewed,8/11/2015
686388,Texas,8/31/2015,1590,265,Renewed,9/1/2015
683748,Texas,8/31/2015,2670,445,Not Renewed,
687042,Texas,8/31/2015,2520,420,Renewed,9/15/2015
687153,Texas,8/31/2015,2778,463,Renewed,8/11/2015
687330,Texas,8/31/2015,3600,600,Renewed,9/16/2015
687354,Texas,8/31/2015,1650,275,Renewed,9/16/2015
688305,Texas,8/31/2015,3000,500,Renewed,8/29/2015
688644,Texas,8/31/2015,1440,240,Renewed,8/20/2015
688731,Texas,8/31/2015,2100,350,Renewed,9/2/2015
688392,Texas,8/31/2015,1440,240,Renewed,9/1/2015
689334,Texas,8/31/2015,2400,400,Renewed,6/1/2015
697746,Texas,8/31/2015,3000,500,Renewed,9/17/2015
696867,Texas,8/31/2015,1680,280,Renewed,6/23/2015
708333,Texas,8/31/2015,1440,240,Renewed,5/26/2015
694506,Texas,8/31/2015,1440,240,Renewed,5/7/2015
697965,Texas,8/31/2015,1440,240,Renewed,7/22/2015
698703,Texas,8/31/2015,1740,290,Renewed,7/13/2015
702009,Texas,8/31/2015,4344,724,Renewed,9/15/2015
702033,Texas,8/31/2015,3978,663,Renewed,9/15/2015
702435,Texas,8/31/2015,1800,300,Renewed,9/18/2015
703299,Texas,8/31/2015,3300,550,Renewed,8/31/2015
702279,Texas,8/31/2015,1440,240,Renewed,9/9/2015
702000,Texas,8/31/2015,4848,808,Renewed,9/15/2015
702024,Texas,8/31/2015,4620,770,Renewed,9/15/2015
702432,Texas,8/31/2015,2790,465,Renewed,9/18/2015
703500,Texas,8/31/2015,2700,450,Renewed,8/25/2015
707064,Texas,8/31/2015,3000,500,Renewed,7/15/2015
705240,Texas,8/31/2015,2880,480,Renewed,9/28/2015
705270,Texas,8/31/2015,3774,629,Renewed,9/28/2015
705312,Texas,8/31/2015,4710,785,Renewed,9/28/2015
705372,Texas,8/31/2015,2940,490,Renewed,9/28/2015
705390,Texas,8/31/2015,3000,500,Renewed,9/28/2015
705126,Texas,8/31/2015,1950,325,Renewed,9/28/2015
705180,Texas,8/31/2015,2364,394,Renewed,9/28/2015
705519,Texas,8/31/2015,2400,400,Renewed,8/29/2015
702852,Texas,8/31/2015,3600,600,Renewed,9/18/2015
702876,Texas,8/31/2015,5100,850,Renewed,9/18/2015
702984,Texas,8/31/2015,2160,360,Renewed,6/8/2015
703944,Texas,8/31/2015,3000,500,Renewed,9/8/2015
707076,Texas,8/31/2015,3000,500,Renewed,7/15/2015
699603,Texas,8/31/2015,1440,240,Renewed,9/21/2015
699075,Texas,8/31/2015,1440,240,Renewed,9/21/2015
696657,Texas,8/31/2015,1440,240,Renewed,6/11/2015
700689,Texas,8/31/2015,1440,240,Renewed,6/16/2015
700752,Texas,8/31/2015,15000,2500,Renewed,9/16/2015
697254,Texas,8/31/2015,1440,240,Renewed,9/2/2015
699732,Texas,8/31/2015,1440,240,Renewed,9/9/2015
696483,Texas,8/31/2015,1560,260,Not Renewed,
705258,Texas,8/31/2015,3036,506,Renewed,9/28/2015
705300,Texas,8/31/2015,3120,520,Renewed,9/28/2015
705348,Texas,8/31/2015,2754,459,Renewed,9/28/2015
703464,Texas,8/31/2015,3090,515,Renewed,9/15/2015
703524,Texas,8/31/2015,3000,500,Renewed,8/24/2015
681594,Texas,8/31/2015,2100,350,Renewed,9/8/2015
681684,Texas,8/31/2015,1440,240,Renewed,8/10/2015
681027,Texas,8/31/2015,1794,299,Not Renewed,
681858,Texas,8/31/2015,2310,385,Renewed,6/4/2015
682131,Texas,8/31/2015,3840,640,Renewed,8/31/2015
688929,Texas,8/31/2015,1440,240,Renewed,6/25/2015
688950,Texas,8/31/2015,3000,500,Renewed,6/25/2015
689244,Texas,8/31/2015,2610,435,Renewed,8/13/2015
689187,Texas,8/31/2015,1440,240,Renewed,6/15/2015
690699,Texas,8/31/2015,1440,240,Renewed,9/11/2015
690252,Texas,8/31/2015,1440,240,Renewed,8/7/2015
676284,Texas,8/31/2015,1740,290,Renewed,9/18/2015
676335,Texas,8/31/2015,1920,320,Renewed,9/15/2015
677601,Texas,8/31/2015,2100,350,Renewed,6/8/2015
678525,Texas,8/31/2015,1440,240,Renewed,5/20/2015
678609,Texas,8/31/2015,2040,340,Renewed,8/14/2015
678621,Texas,8/31/2015,2670,445,Renewed,8/14/2015
679719,Texas,8/31/2015,1440,240,Renewed,9/3/2015
678216,Texas,8/31/2015,1800,300,Renewed,8/26/2015
679305,Texas,8/31/2015,3354,559,Renewed,9/8/2015
677928,Texas,8/31/2015,3000,500,Renewed,5/14/2015
674004,Texas,8/31/2015,2160,360,Renewed,9/21/2015
677088,Texas,8/31/2015,1440,240,Renewed,8/26/2015
677061,Texas,8/31/2015,1560,260,Renewed,9/1/2015
677139,Texas,8/31/2015,2190,365,Renewed,6/17/2015
676263,Texas,8/31/2015,1770,295,Not Renewed,
675402,Texas,8/31/2015,1650,275,Renewed,9/11/2015
679293,Texas,8/31/2015,2262,377,Renewed,9/8/2015
677712,Texas,8/31/2015,2400,400,Renewed,5/21/2015
678654,Texas,8/31/2015,1800,300,Renewed,8/14/2015
678684,Texas,8/31/2015,2040,340,Renewed,8/14/2015
674073,Texas,8/31/2015,2190,365,Renewed,9/1/2015
668208,Texas,8/31/2015,2100,350,Renewed,9/21/2015
669432,Texas,8/31/2015,3342,557,Renewed,9/2/2015
671103,Texas,8/31/2015,2520,420,Not Renewed,
660327,Oklahoma,8/31/2015,2316,386,Renewed,7/20/2015
660342,Oklahoma,8/31/2015,1620,270,Renewed,7/20/2015
660381,Oklahoma,8/31/2015,1800,300,Renewed,8/25/2015
659571,Oklahoma,8/31/2015,4500,750,Not Renewed,
659052,Oklahoma,8/31/2015,3600,600,Renewed,8/24/2015
664287,Oklahoma,8/31/2015,1440,240,Renewed,9/25/2015
665988,Texas,8/31/2015,3000,500,Not Renewed,
668502,Texas,8/31/2015,1440,240,Renewed,8/25/2015
671199,Texas,8/31/2015,1440,240,Renewed,8/24/2015
664935,Oklahoma,8/31/2015,2790,465,Renewed,7/8/2015
664950,Oklahoma,8/31/2015,2790,465,Renewed,7/8/2015
665442,Texas,8/31/2015,2370,395,Renewed,6/15/2015
664185,Oklahoma,8/31/2015,1440,240,Renewed,7/10/2015
664218,Oklahoma,8/31/2015,1800,300,Renewed,8/24/2015
664422,Oklahoma,8/31/2015,1950,325,Renewed,7/14/2015
663375,Oklahoma,8/31/2015,3300,550,Renewed,7/2/2015
663660,Oklahoma,8/31/2015,2082,347,Renewed,8/11/2015
663696,Oklahoma,8/31/2015,1926,321,Renewed,8/11/2015
661785,Oklahoma,8/31/2015,2550,425,Renewed,7/22/2015
661800,Oklahoma,8/31/2015,1440,240,Renewed,7/31/2015
661923,Oklahoma,8/31/2015,2250,375,Renewed,7/7/2015
661938,Oklahoma,8/31/2015,2460,410,Renewed,7/7/2015
662403,Oklahoma,8/31/2015,1440,240,Renewed,8/13/2015
662562,Oklahoma,8/31/2015,1440,240,Renewed,7/6/2015
662667,Oklahoma,8/31/2015,1440,240,Renewed,7/17/2015
661188,Oklahoma,8/31/2015,2550,425,Renewed,8/18/2015
661278,Oklahoma,8/31/2015,2220,370,Renewed,8/17/2015
669414,Texas,8/31/2015,2400,400,Renewed,9/2/2015
669441,Texas,8/31/2015,3900,650,Renewed,9/2/2015
666003,Texas,8/31/2015,3300,550,Renewed,8/27/2015
679521,Texas,8/31/2015,1440,240,Renewed,6/26/2015
679665,Texas,8/31/2015,2700,450,Renewed,9/23/2015
679725,Texas,8/31/2015,1440,240,Renewed,9/3/2015
667104,Texas,8/31/2015,1440,240,Renewed,8/13/2015
673587,Texas,8/31/2015,1800,300,Renewed,6/10/2015
672297,Texas,8/31/2015,1440,240,Renewed,6/30/2015
674982,Texas,8/31/2015,3000,500,Renewed,9/21/2015
678438,Texas,8/31/2015,1992,332,Renewed,7/30/2015
678618,Texas,8/31/2015,2550,425,Renewed,8/14/2015
663876,Oklahoma,8/31/2015,1440,240,Renewed,8/18/2015
664293,Oklahoma,8/31/2015,1440,240,Renewed,9/25/2015
673626,Texas,8/31/2015,1800,300,Renewed,7/22/2015
672744,Texas,8/31/2015,1440,240,Renewed,7/15/2015
672921,Texas,8/31/2015,2190,365,Renewed,6/30/2015
674883,Texas,8/31/2015,2880,480,Renewed,8/31/2015
664791,Oklahoma,8/31/2015,3600,600,Renewed,7/27/2015
6640533,Illinois,8/31/2015,1722,287,Renewed,9/3/2015
6652104,Texas,8/31/2015,2928,488,Renewed,10/13/2015
6656085,Florida,8/31/2015,4200,700,Renewed,8/3/2015
6827835,Oklahoma,8/31/2015,1980,330,Renewed,7/22/2015
6636159,Arkansas,8/31/2015,2172,362,Renewed,7/30/2015
6605448,Texas,8/31/2015,4800,800,Renewed,6/4/2015
6585933,Arizona,8/31/2015,1800,300,Renewed,6/26/2015
6592584,Idaho,8/31/2015,2484,414,Renewed,9/20/2011
6592710,California,8/31/2015,5532,922,Renewed,7/3/2013
6608967,Wisconsin,8/31/2015,2586,431,Renewed,8/31/2015
6625185,California,8/31/2015,4320,720,Renewed,7/20/2015
6591951,Oregon,8/31/2015,1440,240,Renewed,4/7/2015
7032258,Iowa,8/31/2015,1440,240,Renewed,8/21/2015
6908364,Texas,8/31/2015,3120,520,Renewed,6/9/2015
6913182,Michigan,8/31/2015,3600,600,Renewed,7/22/2015
6921405,Pennsylvania,8/31/2015,3000,500,Renewed,9/28/2015
7011363,Georgia,8/31/2015,2700,450,Renewed,9/2/2015
6874122,Oklahoma,8/31/2015,2316,386,Renewed,7/24/2015
6948525,Georgia,8/31/2015,1800,300,Renewed,7/22/2015
6991347,Florida,8/31/2015,8400,1400,Renewed,8/4/2015
6974043,Ohio,8/31/2015,2700,450,Renewed,6/10/2015
6950262,Washington,8/31/2015,3186,531,Renewed,9/1/2015
6570072,Idaho,8/31/2015,1500,250,Renewed,7/22/2015
6574965,Oklahoma,8/31/2015,2250,375,Renewed,8/21/2015
6602502,Texas,8/31/2015,4164,694,Renewed,9/4/2015
6628953,Texas,8/31/2015,1440,240,Renewed,7/24/2015
6620568,Colorado,8/31/2015,5040,840,Renewed,9/22/2015
6646212,Alaska,8/31/2015,1440,240,Renewed,9/30/2015
6799149,Utah,8/31/2015,4020,670,Renewed,6/30/2015
6642558,California,8/31/2015,1440,240,Renewed,7/31/2015
6837156,Pennsylvania,8/31/2015,1992,332,Renewed,11/4/2015
6860457,California,8/31/2015,3000,500,Renewed,9/14/2015
6613095,California,8/31/2015,1662,277,Renewed,7/13/2015
6608760,Florida,8/31/2015,4800,800,Renewed,6/29/2015
6666018,California,8/31/2015,6000,1000,Renewed,10/9/2015
6652089,Texas,8/31/2015,4500,750,Renewed,8/24/2015
6655512,Utah,8/31/2015,3480,580,Renewed,8/18/2015
6466980,California,8/31/2015,3756,626,Renewed,6/3/2015
6543213,California,8/31/2015,3540,590,Renewed,8/11/2015
6592569,Idaho,8/31/2015,2484,414,Renewed,9/20/2011
6604515,California,8/31/2015,2940,490,Renewed,7/20/2015
7067193,Colorado,8/31/2015,2190,365,Renewed,8/29/2015
7067799,California,8/31/2015,4800,800,Renewed,4/28/2015
6421677,Kansas,8/31/2015,1800,300,Not Renewed,
6475470,New York,8/31/2015,1680,280,Renewed,7/7/2015
7089513,Arizona,8/31/2015,3864,644,Renewed,9/2/2015
7124883,Ohio,8/31/2015,1440,240,Not Renewed,
6824541,Arizona,8/31/2015,3864,644,Renewed,9/2/2015
6813654,California,8/31/2015,1440,240,Renewed,10/7/2011
7057047,Ohio,8/31/2015,2160,360,Renewed,6/10/2015
7012929,Ohio,8/31/2015,2040,340,Renewed,6/10/2015
6995709,Nevada,8/31/2015,6000,1000,Renewed,8/18/2015
6926154,Michigan,8/31/2015,1440,240,Renewed,8/3/2015
7253643,Idaho,8/31/2015,3372,562,Renewed,8/7/2015
6192249,Florida,8/31/2015,4200,700,Renewed,8/7/2015
6402714,Ohio,8/31/2015,2250,375,Renewed,6/10/2015
6343035,Nevada,8/31/2015,5100,850,Renewed,9/16/2015
6508920,Ohio,8/31/2015,1440,240,Not Renewed,
6455454,California,8/31/2015,4422,737,Renewed,9/14/2015
6471336,Tennessee,8/31/2015,3090,515,Renewed,8/19/2015
6475452,New York,8/31/2015,1680,280,Not Renewed,
6479751,Georgia,8/31/2015,2580,430,Not Renewed,
6439479,North Carolina,8/31/2015,4350,725,Renewed,6/18/2015
6443025,Georgia,8/31/2015,3024,504,Renewed,8/21/2015
6505305,Oklahoma,8/31/2015,1740,290,Renewed,7/20/2015
6557769,California,8/31/2015,4950,825,Renewed,4/24/2015
6201423,North Carolina,8/31/2015,3300,550,Renewed,8/31/2015
5718000,Missouri,8/31/2015,1440,240,Renewed,6/30/2015
6047898,California,8/31/2015,4500,750,Renewed,9/24/2015
6055083,Florida,8/31/2015,1440,240,Renewed,6/16/2015
6011793,Michigan,8/31/2015,3000,500,Renewed,8/29/2015
5884515,Kansas,8/31/2015,1440,240,Not Renewed,
6144897,Tennessee,8/31/2015,2100,350,Renewed,5/26/2015
5664255,Maryland,8/31/2015,1440,240,Renewed,6/2/2015
5651451,Michigan,8/31/2015,2880,480,Renewed,9/21/2015
5728560,Florida,8/31/2015,1440,240,Renewed,5/22/2015
5783409,Texas,8/31/2015,1440,240,Renewed,7/22/2015
5868333,New York,8/31/2015,1440,240,Not Renewed,
5888790,California,8/31/2015,2082,347,Renewed,8/18/2015
5903121,Texas,8/31/2015,1440,240,Renewed,6/4/2015
5979402,California,8/31/2015,1440,240,Renewed,9/17/2015
6096090,California,8/31/2015,2280,380,Renewed,7/8/2015
6112647,California,8/31/2015,3300,550,Renewed,4/24/2015
6124557,California,8/31/2015,2820,470,Renewed,9/25/2015
6062034,California,8/31/2015,4500,750,Renewed,9/24/2015
6031416,Kansas,8/31/2015,1440,240,Not Renewed,
6112497,California,8/31/2015,4500,750,Renewed,8/26/2015
6137832,Texas,8/31/2015,5100,850,Renewed,9/16/2015
6138873,Texas,8/31/2015,2112,352,Renewed,8/31/2015
6149157,Tennessee,8/31/2015,1560,260,Renewed,8/21/2015
6149463,California,8/31/2015,3300,550,Renewed,4/24/2015
6165951,California,8/31/2015,3300,550,Renewed,7/17/2015
6191994,Michigan,8/31/2015,1440,240,Renewed,7/29/2015
6363306,California,8/31/2015,1830,305,Renewed,8/29/2015
6371637,Colorado,8/31/2015,11700,1950,Renewed,7/17/2015
6206283,California,8/31/2015,1890,315,Renewed,7/22/2015
6341346,Arizona,8/31/2015,3864,644,Renewed,9/2/2015
6387363,California,8/31/2015,1440,240,Not Renewed,
5606370,California,8/31/2015,3900,650,Renewed,7/6/2015
5736168,Pennsylvania,8/31/2015,1440,240,Renewed,9/1/2015
5796708,Texas,8/31/2015,4500,750,Renewed,10/6/2015
6207120,California,8/31/2015,5220,870,Renewed,7/20/2015
6166170,Arizona,8/31/2015,4200,700,Renewed,7/1/2015
5925339,Alaska,8/31/2015,1440,240,Renewed,5/14/2015
5996670,North Carolina,8/31/2015,3930,655,Renewed,6/18/2015
6000012,Texas,8/31/2015,3720,620,Not Renewed,
6080076,California,8/31/2015,2502,417,Renewed,7/20/2015
6141135,Arizona,8/31/2015,1440,240,Renewed,8/31/2015
6131721,California,8/31/2015,1440,240,Renewed,5/12/2015
6158718,Nevada,8/31/2015,4800,800,Renewed,8/28/2015
5984298,Arkansas,8/31/2015,1800,300,Renewed,8/3/2015
5970375,Colorado,8/31/2015,2820,470,Renewed,8/26/2015
6004398,Virginia,8/31/2015,1440,240,Renewed,7/13/2015
6067695,California,8/31/2015,1800,300,Renewed,9/22/2015
5560548,Florida,8/31/2015,3150,525,Renewed,8/27/2015
5664744,Texas,8/31/2015,3366,561,Renewed,9/3/2015
5637417,North Carolina,8/31/2015,2310,385,Renewed,10/2/2015
5778444,Illinois,8/31/2015,1440,240,Renewed,9/16/2015
5644641,New York,8/31/2015,1956,326,Renewed,7/24/2015
5855892,Arizona,8/31/2015,3864,644,Renewed,9/2/2015
5863620,Michigan,8/31/2015,1440,240,Renewed,8/17/2015
5955858,Florida,8/31/2015,5292,882,Renewed,8/3/2015
5360967,Texas,8/31/2015,2970,495,Renewed,9/14/2015
5363010,Nevada,8/31/2015,6000,1000,Renewed,7/1/2015
5408856,Missouri,8/31/2015,1440,240,Renewed,6/9/2015
5569437,California,8/31/2015,3240,540,Renewed,7/20/2015
5459208,California,8/31/2015,4440,740,Renewed,7/16/2015
5577102,Arkansas,8/31/2015,1440,240,Renewed,9/1/2015
5184486,South Dakota,8/31/2015,2250,375,Renewed,8/10/2015
5171640,New York,8/31/2015,2100,350,Renewed,9/29/2015
5176674,California,8/31/2015,1440,240,Renewed,8/29/2015
5435289,Delaware,8/31/2015,2400,400,Renewed,11/18/2015
5122974,Colorado,8/31/2015,3240,540,Renewed,6/12/2015
5102190,California,8/31/2015,2700,450,Renewed,10/8/2015
5106996,California,8/31/2015,3630,605,Renewed,7/17/2015
5096643,Texas,8/31/2015,3300,550,Renewed,9/11/2015
5057433,Connecticut,8/31/2015,1800,300,Not Renewed,
5088711,New Jersey,8/31/2015,6360,1060,Renewed,7/6/2015
5091597,California,8/31/2015,4200,700,Renewed,4/24/2015
5092620,Texas,8/31/2015,1440,240,Renewed,6/9/2015
5094387,California,8/31/2015,4350,725,Renewed,7/29/2015
5022717,California,8/31/2015,4116,686,Renewed,8/18/2015
5000412,South Carolina,8/31/2015,1440,240,Renewed,7/13/2015
5121831,California,8/31/2015,1440,240,Renewed,7/28/2015
5223609,Virginia,8/31/2015,2118,353,Renewed,10/22/2015
5289015,Tennessee,8/31/2015,1986,331,Renewed,8/31/2015
5149653,Kansas,8/31/2015,1440,240,Renewed,6/23/2015
5332905,California,8/31/2015,4800,800,Renewed,8/26/2015
5466702,Georgia,8/31/2015,3966,661,Renewed,8/28/2015
5541261,Georgia,8/31/2015,1440,240,Renewed,6/9/2015
5457249,Michigan,8/31/2015,2220,370,Renewed,8/17/2015
5455635,California,8/31/2015,1800,300,Renewed,7/8/2015
5164815,California,8/31/2015,4800,800,Renewed,8/18/2015
5158434,Oregon,8/31/2015,1440,240,Renewed,7/30/2015
5332110,California,8/31/2015,2700,450,Renewed,7/22/2015
